X,Y,Z
32.749406,5.75,-0.200511
32.999252,5.75,-0.22282
33.24912,5.75,-0.241879
33.499011,5.75,-0.257943
33.748909,5.75,-0.272871
33.999122,5.75,-0.244359
34.249149,5.75,-0.241495
34.499154,5.75,-0.241722
34.749152,5.75,-0.242951
34.999155,5.75,-0.243354
35.249143,5.75,-0.2459
35.499153,5.75,-0.245474
35.749148,5.75,-0.247101
35.999119,5.75,-0.251962
36.249121,5.75,-0.252645
36.499134,5.75,-0.251696
36.749134,5.75,-0.252589
36.999126,5.75,-0.254625
37.249119,5.75,-0.256528
37.499148,5.75,-0.253368
37.749136,5.75,-0.25592
37.999132,5.75,-0.257444
38.249143,5.75,-0.256807
38.499104,5.75,-0.263092
38.749063,5.75,-0.269699
38.999097,5.75,-0.265844
39.249101,5.75,-0.266285
39.499073,5.75,-0.271026
39.749095,5.75,-0.268939
39.999007,5.75,-0.281996
40.248999,5.75,-0.283971
40.498947,5.75,-0.292026
40.748922,5.75,-0.296388
40.998896,5.75,-0.300971
41.248873,5.75,-0.305061
41.498787,5.75,-0.31772
41.748791,5.75,-0.318183
41.998779,5.75,-0.320741
42.248837,5.75,-0.313636
42.498885,5.75,-0.307849
42.749003,5.75,-0.292507
42.999095,5.75,-0.280608
43.249109,5.75,-0.279569
43.499217,5.75,-0.265501
43.749253,5.75,-0.261554
43.999218,5.75,-0.267202
44.249229,5.75,-0.266679
44.499276,5.75,-0.260977
44.749287,5.75,-0.260413
44.999366,5.75,-0.250344
45.249379,5.75,-0.249529
45.499374,5.75,-0.251099
45.74943,5.75,-0.244193
45.999446,5.75,-0.242999
46.249499,5.75,-0.236453
46.499532,5.75,-0.232813
46.749589,5.75,-0.225828
46.999714,5.75,-0.209477
47.249859,5.75,-0.190341
47.500221,5.75,-0.141256
47.750578,5.75,-0.092717
48.000931,5.75,-0.04487
48.25134,5.75,0.010759
48.501731,5.75,0.063924
48.752134,5.75,0.118839
49.002484,5.75,0.166251
49.25296,5.75,0.231221
49.503389,5.75,0.28957
49.753777,5.75,0.342262
50.004135,5.75,0.390987
50.25453,5.75,0.444666
50.504639,5.75,0.458848
50.754346,5.75,0.417356
51.004287,5.75,0.40839
51.253869,5.75,0.349651
51.503516,5.75,0.299889
51.753212,5.75,0.256937
52.002782,5.75,0.196607
52.25247,5.75,0.152513
52.502131,5.75,0.104813
52.751773,5.75,0.054376
53.001431,5.75,0.006257
53.251066,5.75,-0.04513
53.500725,5.75,-0.093204
53.750445,5.75,-0.132851
54.000094,5.75,-0.182225
54.249708,5.75,-0.236569
54.499412,5.75,-0.278345
54.7493,5.75,-0.294705
54.999237,5.75,-0.304397
55.24916,5.75,-0.315926
55.499035,5.75,-0.334079
55.748951,5.75,-0.346623
55.998953,5.75,-0.347215
56.248897,5.75,-0.355929
56.498826,5.75,-0.366619
56.748718,5.75,-0.38253
56.99865,5.75,-0.392789
57.24861,5.75,-0.39922
57.498531,5.75,-0.411067
57.748454,5.75,-0.422531
57.998406,5.75,-0.430066
58.248315,5.75,-0.443637
58.498261,5.75,-0.451968
58.748186,5.75,-0.463204
58.998241,5.75,-0.456529
59.248244,5.75,-0.457092
59.498312,5.75,-0.448506
59.748399,5.75,-0.437369
59.998498,5.75,-0.424678
60.248519,5.75,-0.422667
60.498577,5.75,-0.415598
60.748615,5.75,-0.411169
60.998636,5.75,-0.40918
61.248568,5.75,-0.419486
61.498639,5.75,-0.410626
61.748807,5.75,-0.388311
61.998951,5.75,-0.369235
62.249093,5.75,-0.350555
62.499266,5.75,-0.32749
62.749416,5.75,-0.307659
62.999583,5.75,-0.285503
63.249761,5.75,-0.261741
63.499921,5.75,-0.240591
63.750098,5.75,-0.216988
64.000261,5.75,-0.195279
64.250433,5.75,-0.172516
64.500607,5.75,-0.149292
64.750792,5.75,-0.124606
65.001003,5.75,-0.096435
65.251246,5.75,-0.063734
65.501304,5.75,-0.056566
65.751956,5.75,0.032642
66.002302,5.75,0.07957
66.252578,5.75,0.116828
66.502852,5.75,0.153889
66.753069,5.75,0.183023
67.003418,5.75,0.23031
67.253755,5.75,0.275963
67.503244,5.75,0.204385
67.753055,5.75,0.177436
68.002752,5.75,0.134677
68.252573,5.75,0.108971
68.502367,5.75,0.079613
68.752113,5.75,0.043495
69.001867,5.75,0.008683
69.251517,5.75,-0.04064
69.50135,5.75,-0.064609
69.751045,5.75,-0.107701
70.000826,5.75,-0.138957
70.250601,5.75,-0.170951
70.500378,5.75,-0.202625
70.750118,5.75,-0.239468
70.999835,5.75,-0.279628
71.249715,5.75,-0.297053
71.499398,5.75,-0.341729
71.749149,5.75,-0.377174
71.998933,5.75,-0.407944
72.248685,5.75,-0.443052
72.498438,5.75,-0.478153
72.748254,5.75,-0.50446
72.998062,5.75,-0.531934
73.248186,5.75,-0.515683
73.498199,5.75,-0.514861
73.7482,5.75,-0.515545
73.998137,5.75,-0.52524
74.248192,5.75,-0.518541
74.498253,5.75,-0.510967
74.748284,5.75,-0.507605
74.998339,5.75,-0.500837
75.248284,5.75,-0.509416
75.498167,5.75,-0.52653
75.748143,5.75,-0.530641
75.998107,5.75,-0.53656
76.248111,5.75,-0.536864
76.498125,5.75,-0.535924
76.748154,5.75,-0.532824
76.998168,5.75,-0.531813
77.248215,5.75,-0.526192
77.498161,5.75,-0.534526
77.748187,5.75,-0.531841
77.998213,5.75,-0.529186
78.248233,5.75,-0.527256
78.49827,5.75,-0.523103
78.748307,5.75,-0.518831
78.998314,5.75,-0.518827
79.24835,5.75,-0.514787
79.49836,5.75,-0.514291
79.748392,5.75,-0.510705
79.998421,5.75,-0.507666
80.248455,5.75,-0.503759
80.49848,5.75,-0.501206
80.7485,5.75,-0.499409
80.998523,5.75,-0.497169
81.248512,5.75,-0.499486
81.498579,5.75,-0.49118
81.748604,5.75,-0.488644
81.998631,5.75,-0.485854
82.248683,5.75,-0.479577
82.49883,5.75,-0.46012
82.749719,5.75,-0.338093
83.000904,5.75,-0.175201
83.251072,5.75,-0.152791
83.501501,5.75,-0.094425
83.751947,5.75,-0.033608
84.002031,5.75,-0.022906
84.252022,5.75,-0.025112
84.502205,5.75,-0.000668
84.752364,5.75,0.020457
85.002541,5.75,0.04402
85.252655,5.75,0.058778
85.502811,5.75,0.079548
85.752881,5.75,0.088225
86.002889,5.75,0.08847
86.252895,5.75,0.088365
86.501269,5.75,-0.13735
86.751293,5.75,-0.134925
87.000309,5.75,-0.271894
87.249761,5.75,-0.348537
87.499265,5.75,-0.417977
87.749138,5.75,-0.436481
87.99901,5.75,-0.455142
88.248841,5.75,-0.479419
88.498674,5.75,-0.503379
88.748599,5.75,-0.514579
88.998414,5.75,-0.541063
89.248351,5.75,-0.55072
89.498308,5.75,-0.557611
89.748194,5.75,-0.574236
89.998178,5.75,-0.577383
90.248154,5.75,-0.581581
90.498144,5.75,-0.583894
90.748113,5.75,-0.589056
90.998122,5.75,-0.58875
91.24809,5.75,-0.594099
91.498085,5.75,-0.5957
91.748079,5.75,-0.597383
91.998064,5.75,-0.600329
92.248074,5.75,-0.599924
92.498072,5.75,-0.60112
92.748069,5.75,-0.60244
92.998068,5.75,-0.603403
93.248064,5.75,-0.604864
93.498079,5.75,-0.603664
93.748089,5.75,-0.603249
93.998104,5.75,-0.602105
94.248109,5.75,-0.602248
94.498125,5.75,-0.601025
94.74813,5.75,-0.601155
94.998144,5.75,-0.600154
95.248149,5.75,-0.600428
95.498167,5.75,-0.59873
95.748182,5.75,-0.597618
95.998197,5.75,-0.596431
96.248199,5.75,-0.597038
96.498213,5.75,-0.595995
96.748271,5.75,-0.588928
96.998296,5.75,-0.586319
97.248324,5.75,-0.583393
97.498351,5.75,-0.580607
97.748004,5.75,-0.629443
97.997722,5.75,-0.669405
98.247554,5.75,-0.693547
98.497527,5.75,-0.698106
98.747005,5.75,-0.771163
98.997226,5.75,-0.741512
99.247636,5.75,-0.685812
99.497991,5.75,-0.637569
99.748389,5.75,-0.583486
99.998765,5.75,-0.53234
100.249171,5.75,-0.477189
100.499532,5.75,-0.428092
100.749968,5.75,-0.368692
101.000258,5.75,-0.329561
101.250693,5.75,-0.270346
101.50161,5.75,-0.144454
101.751515,5.75,-0.158497
102.001672,5.75,-0.137695
102.251678,5.75,-0.137788
102.501663,5.75,-0.140655
102.751659,5.75,-0.142166
103.001664,5.75,-0.142405
103.25166,5.75,-0.143813
103.501672,5.75,-0.143121
103.751643,5.75,-0.148004
104.001604,5.75,-0.15436
104.251654,5.75,-0.148241
104.501454,5.75,-0.176839
104.751116,5.75,-0.224527
105.000867,5.75,-0.259863
105.250555,5.75,-0.303886
105.500301,5.75,-0.339911
105.750022,5.75,-0.379324
105.999819,5.75,-0.408351
106.249594,5.75,-0.440335
106.499359,5.75,-0.473767
106.748782,5.75,-0.554414
106.998575,5.75,-0.583958
107.247961,5.75,-0.669733
107.497862,5.75,-0.684334
107.747737,5.75,-0.702582
107.997641,5.75,-0.716773
108.247544,5.75,-0.731012
108.497456,5.75,-0.744044
108.747377,5.75,-0.755893
108.997298,5.75,-0.767769
109.247212,5.75,-0.780483
109.497133,5.75,-0.792353
109.747062,5.75,-0.803105
109.996976,5.75,-0.815911
110.246948,5.75,-0.820686
110.496868,5.75,-0.832653
110.746799,5.75,-0.843058
110.996771,5.75,-0.847809
111.246678,5.75,-0.861584
111.496651,5.75,-0.866207
111.746661,5.75,-0.86582
111.996603,5.75,-0.874706
112.246545,5.75,-0.883562
112.496523,5.75,-0.887565
112.746487,5.75,-0.893414
112.996501,5.75,-0.892475
113.246461,5.75,-0.898829
113.496488,5.75,-0.895985
113.746452,5.75,-0.901923
113.996479,5.75,-0.899126
114.246495,5.75,-0.897792
114.496476,5.75,-0.901352
114.746557,5.75,-0.890986
114.996589,5.75,-0.887521
115.246647,5.75,-0.88043
115.496803,5.75,-0.859672
115.746844,5.75,-0.854923
115.996951,5.75,-0.841112
116.247067,5.75,-0.825961
116.497177,5.75,-0.811673
116.747279,5.75,-0.798458
116.997345,5.75,-0.790195
117.247444,5.75,-0.777422
117.497547,5.75,-0.764006
117.747358,5.75,-0.791084
117.997581,5.75,-0.761135
118.247839,5.75,-0.726347
118.498095,5.75,-0.69185
118.748378,5.75,-0.653656
118.998657,5.75,-0.616007
119.248926,5.75,-0.5797
119.499195,5.75,-0.543399
119.749455,5.75,-0.50834
119.999719,5.75,-0.472773
120.250004,5.75,-0.43426
120.500271,5.75,-0.398302
120.750549,5.75,-0.360791
121.000816,5.75,-0.324694
121.251095,5.75,-0.286995
121.501388,5.75,-0.247409
121.751643,5.75,-0.213089
122.001894,5.75,-0.179291
122.25217,5.75,-0.141992
122.502246,5.75,-0.132386
122.752301,5.75,-0.125665
123.001649,5.75,-0.216846
123.251234,5.75,-0.275071
123.500982,5.75,-0.310842
123.749866,5.75,-0.46603
123.999393,5.75,-0.532359
124.249326,5.75,-0.542567
124.499103,5.75,-0.574202
124.749005,5.75,-0.588693
124.998917,5.75,-0.601769
125.248806,5.75,-0.61806
125.498763,5.75,-0.62482
125.748696,5.75,-0.635019
125.998635,5.75,-0.644397
126.248564,5.75,-0.655063
126.498503,5.75,-0.664426
126.748456,5.75,-0.671862
126.998407,5.75,-0.679517
127.248366,5.75,-0.686077
127.498332,5.75,-0.691674
127.748245,5.75,-0.704553
127.9982,5.75,-0.711731
128.248121,5.75,-0.723593
128.498122,5.75,-0.724359
128.748085,5.75,-0.730428
128.997986,5.75,-0.744975
129.247891,5.75,-0.759018
129.497901,5.75,-0.758544
129.74777,5.75,-0.777564
129.99767,5.75,-0.792242
130.247681,5.75,-0.791707
130.497693,5.75,-0.790934
130.747727,5.75,-0.787154
130.997734,5.75,-0.787018
131.247733,5.75,-0.788092
131.497729,5.75,-0.789481
131.747725,5.75,-0.791007
131.997746,5.75,-0.789034
132.24778,5.75,-0.785221
132.497785,5.75,-0.785462
132.747799,5.75,-0.784398
132.997809,5.75,-0.783847
133.247813,5.75,-0.784267
133.497827,5.75,-0.783238
133.74783,5.75,-0.783658
133.997785,5.75,-0.790855
134.24782,5.75,-0.786955
134.497844,5.75,-0.784477
134.747879,5.75,-0.780599
134.997887,5.75,-0.780327
135.248186,5.75,-0.739876
135.498443,5.75,-0.705268
135.748731,5.75,-0.666363
135.999013,5.75,-0.628257
136.249295,5.75,-0.590237
136.499482,5.75,-0.565209
136.74981,5.75,-0.52076
137.000054,5.75,-0.487928
137.250393,5.75,-0.441927
137.500761,5.75,-0.391939
137.751079,5.75,-0.348923
138.001359,5.75,-0.311056
138.25162,5.75,-0.27597
138.501919,5.75,-0.23552
138.752117,5.75,-0.208969
139.002513,5.75,-0.155113
139.252348,5.75,-0.178896
139.502177,5.75,-0.203502
139.752006,5.75,-0.228004
140.001833,5.75,-0.252779
140.251653,5.75,-0.278627
140.501467,5.75,-0.305179
140.751271,5.75,-0.333208
141.001086,5.75,-0.359759
141.250889,5.75,-0.38786
141.500707,5.75,-0.41399
141.750541,5.75,-0.437752
142.000335,5.75,-0.467116
142.250138,5.75,-0.495318
142.499946,5.75,-0.522724
142.749778,5.75,-0.546912
142.99955,5.75,-0.579352
143.249321,5.75,-0.611947
143.499129,5.75,-0.639388
143.748988,5.75,-0.659684
143.998854,5.75,-0.679149
144.248704,5.75,-0.700814
144.498619,5.75,-0.713459
144.748531,5.75,-0.726569
144.998452,5.75,-0.738355
145.248357,5.75,-0.752406
145.498292,5.75,-0.762346
145.748235,5.75,-0.771042
145.998188,5.75,-0.778487
146.248136,5.75,-0.786597
146.498043,5.75,-0.800322
146.747999,5.75,-0.807336
146.997934,5.75,-0.817275
147.24786,5.75,-0.828398
147.497795,5.75,-0.838308
147.747732,5.75,-0.847902
147.997672,5.75,-0.857069
148.247611,5.75,-0.866401
148.497557,5.75,-0.874732
148.747502,5.75,-0.883316
148.997445,5.75,-0.892062
149.247392,5.75,-0.900299
149.497322,5.75,-0.910908
149.747255,5.75,-0.921029
149.997193,5.75,-0.930507
150.247163,5.75,-0.935568
150.49718,5.75,-0.934178
150.747339,5.75,-0.913043
150.997536,5.75,-0.886755
151.247772,5.75,-0.854951
151.497992,5.75,-0.825532
151.748203,5.75,-0.797197
151.998423,5.75,-0.767723
152.248643,5.75,-0.73817
152.498842,5.75,-0.711552
152.749066,5.75,-0.681479
152.999261,5.75,-0.655451
153.249504,5.75,-0.622789
153.499686,5.75,-0.598442
153.749935,5.75,-0.564909
154.000162,5.75,-0.534435
154.25039,5.75,-0.503807
154.500626,5.75,-0.472153
154.750754,5.75,-0.455332
155.000602,5.75,-0.477313
155.250223,5.75,-0.53055
155.499875,5.75,-0.579536
155.749599,5.75,-0.618622
155.999213,5.75,-0.672968
156.248858,5.75,-0.722877
156.498502,5.75,-0.773042
156.748136,5.75,-0.824518
156.997797,5.75,-0.872316
157.247435,5.75,-0.923304
157.49703,5.75,-0.980131
157.746851,5.75,-1.005917
157.996753,5.75,-1.020365
158.246629,5.75,-1.038387
158.496537,5.75,-1.052041
158.746447,5.75,-1.065371
158.996378,5.75,-1.075793
159.246252,5.75,-1.094109
159.496153,5.75,-1.108709
159.746058,5.75,-1.122749
159.995928,5.75,-1.141586
160.245825,5.75,-1.156763
160.495733,5.75,-1.170408
160.745629,5.75,-1.185608
160.995525,5.75,-1.200904
161.245427,5.75,-1.215467
161.495334,5.75,-1.229212
161.745232,5.75,-1.244143
161.995094,5.75,-1.264167
162.244993,5.75,-1.278979
162.494877,5.75,-1.295988
162.744763,5.75,-1.312625
162.994637,5.75,-1.33091
163.244457,5.75,-1.356777
163.4942,5.75,-1.393124
163.744199,5.75,-1.39424
163.993872,5.75,-1.44029
164.243124,5.75,-1.544622
164.493268,5.75,-1.525686
164.74351,5.75,-1.493135
164.993737,5.75,-1.462635
165.243895,5.75,-1.441748
165.494117,5.75,-1.411862
165.744379,5.75,-1.376636
165.994564,5.75,-1.351908
166.244772,5.75,-1.324083
166.495077,5.75,-1.282783
166.745198,5.75,-1.266899
166.995521,5.75,-1.223172
167.245621,5.75,-1.210321
167.495739,5.75,-1.194827
167.745997,5.75,-1.160144
167.99616,5.75,-1.138499
168.246338,5.75,-1.114805
168.495315,5.75,-1.257164
168.746359,5.75,-1.113652
168.997013,5.75,-1.024116
169.247322,5.75,-0.982341
169.497515,5.75,-0.956581
169.747755,5.75,-0.924204
169.997923,5.75,-0.90191
170.248127,5.75,-0.874578
170.498309,5.75,-0.850375
170.748498,5.75,-0.82509
170.998688,5.75,-0.799783
171.249023,5.75,-0.75436
171.499272,5.75,-0.720775
171.74961,5.75,-0.674966
171.999818,5.75,-0.64711
172.250033,5.75,-0.618323
172.500028,5.75,-0.619973
172.750197,5.75,-0.597437
173.000431,5.75,-0.56605
173.250496,5.75,-0.55789
173.500551,5.75,-0.551202
173.750634,5.75,-0.540605
174.000704,5.75,-0.531912
174.250804,5.75,-0.518907
174.500809,5.75,-0.519166
174.750891,5.75,-0.508765
175.000865,5.75,-0.513194
175.249903,5.75,-0.64719
175.499499,5.75,-0.703866
175.749113,5.75,-0.758187
175.998753,5.75,-0.808918
176.248316,5.75,-0.87024
176.497585,5.75,-0.972192
176.747416,5.75,-0.996478
176.997238,5.75,-1.02198
177.247114,5.75,-1.040035
177.497018,5.75,-1.054122
177.746932,5.75,-1.067001
177.996856,5.75,-1.07832
178.246737,5.75,-1.095771
178.496673,5.75,-1.105469
178.746582,5.75,-1.119002
178.996531,5.75,-1.126903
179.246377,5.75,-1.149155
179.496396,5.75,-1.147365
179.746293,5.75,-1.162553
179.996278,5.75,-1.165495
180.246255,5.75,-1.169597
180.496282,5.75,-1.16678
180.746207,5.75,-1.178026
180.996186,5.75,-1.181808
181.246145,5.75,-1.188401
181.496139,5.75,-1.190227
181.746192,5.75,-1.183716
181.996209,5.75,-1.18232
182.246165,5.75,-1.189289
182.496124,5.75,-1.195864
182.746021,5.75,-1.210984
182.995906,5.75,-1.227775
183.245785,5.75,-1.245396
183.49572,5.75,-1.255344
183.745626,5.75,-1.269191
183.995576,5.75,-1.277126
184.245491,5.75,-1.289733
184.495336,5.75,-1.311994
184.745353,5.75,-1.310609
184.995308,5.75,-1.317783
185.245215,5.75,-1.331439
185.495191,5.75,-1.335695
185.745138,5.75,-1.343941
185.995097,5.75,-1.350547
186.245046,5.75,-1.358549
186.495024,5.75,-1.362382
186.744978,5.75,-1.369666
186.994905,5.75,-1.380643
187.24489,5.75,-1.383689
187.494947,5.75,-1.376661
187.744956,5.75,-1.376373
187.994979,5.75,-1.37412
188.244978,5.75,-1.375153
188.494981,5.75,-1.375658
188.744989,5.75,-1.375393
188.995461,5.75,-1.311005
189.245789,5.75,-1.266593
189.496145,5.75,-1.218272
189.746494,5.75,-1.170913
189.996826,5.75,-1.125909
190.247207,5.75,-1.074199
190.497517,5.75,-1.032212
190.747855,5.75,-0.986379
190.998202,5.75,-0.939336
191.248552,5.75,-0.891759
191.498892,5.75,-0.845651
191.749245,5.75,-0.797723
191.999597,5.75,-0.750059
192.249964,5.75,-0.700228
192.500299,5.75,-0.654703
192.750647,5.75,-0.607585
193.00101,5.75,-0.558238
193.251148,5.75,-0.540113
193.500782,5.75,-0.591548
193.75044,5.75,-0.639738
194.000126,5.75,-0.684082
194.249804,5.75,-0.729544
194.499431,5.75,-0.782009
194.749,5.75,-0.842515
194.998697,5.75,-0.885325
195.248325,5.75,-0.937643
195.497987,5.75,-0.985226
195.747651,5.75,-1.032649
195.997287,5.75,-1.083927
196.246967,5.75,-1.129054
196.496621,5.75,-1.177789
196.746223,5.75,-1.233684
196.996082,5.75,-1.254169
197.245893,5.75,-1.281178
197.495826,5.75,-1.291299
197.745847,5.75,-1.289365
197.995849,5.75,-1.290001
198.245851,5.75,-1.290521
198.495849,5.75,-1.291808
198.745816,5.75,-1.297161
198.995872,5.75,-1.290413
199.245912,5.75,-1.285739
199.49591,5.75,-1.286984
199.745886,5.75,-1.291213
199.995882,5.75,-1.292578
200.245806,5.75,-1.304075
200.495765,5.75,-1.310553
200.745737,5.75,-1.315377
200.995739,5.75,-1.316005
201.245752,5.75,-1.315098
201.495738,5.75,-1.31795
201.74573,5.75,-1.319954
201.995736,5.75,-1.319994
202.245748,5.75,-1.31927
202.495716,5.75,-1.324632
202.745712,5.75,-1.326116
202.995702,5.75,-1.328375
203.24568,5.75,-1.332256
203.495686,5.75,-1.332368
203.745676,5.75,-1.334657
203.995643,5.75,-1.340136
204.245624,5.75,-1.343712
204.495611,5.75,-1.346406
204.745648,5.75,-1.342126
204.995653,5.75,-1.342349
205.245658,5.75,-1.342545
205.495634,5.75,-1.346846
205.745637,5.75,-1.347315
205.995655,5.75,-1.345633
206.245654,5.75,-1.346784
206.495651,5.75,-1.348023
206.745656,5.75,-1.348311
206.995656,5.75,-1.349124
207.245667,5.75,-1.348599
207.495676,5.75,-1.348248
207.745683,5.75,-1.348208
207.995689,5.75,-1.34828
208.24568,5.75,-1.350325
208.495675,5.75,-1.351976
208.745691,5.75,-1.350674
208.995691,5.75,-1.351536
209.245711,5.75,-1.349727
209.496252,5.75,-1.275769
209.746501,5.75,-1.24232
209.996907,5.75,-1.187091
210.247142,5.75,-1.155409
210.497433,5.75,-1.116185
210.747716,5.75,-1.077912
210.997947,5.75,-1.046819
211.248096,5.75,-1.027106
211.498348,5.75,-0.993178
211.748606,5.75,-0.958485
211.998882,5.75,-0.921267
212.249193,5.75,-0.879106
212.499429,5.75,-0.847442
212.749824,5.75,-0.793714
212.999569,5.75,-0.829795
213.2493,5.75,-0.867973
213.499058,5.75,-0.902297
213.748807,5.75,-0.937932
213.998564,5.75,-0.97244
214.248344,5.75,-1.003663
214.498076,5.75,-1.041672
214.747865,5.75,-1.071791
214.997637,5.75,-1.104155
215.247423,5.75,-1.134682
215.497201,5.75,-1.166235
215.746978,5.75,-1.197969
215.996756,5.75,-1.229561
216.246533,5.75,-1.261352
216.496308,5.75,-1.293428
216.746118,5.75,-1.320595
216.995921,5.75,-1.348763
217.245773,5.75,-1.370057
217.495714,5.75,-1.379169
217.745606,5.75,-1.394982
217.995532,5.75,-1.406095
218.245471,5.75,-1.415472
218.49541,5.75,-1.424742
218.745355,5.75,-1.433214
218.995345,5.75,-1.435573
219.245275,5.75,-1.446093
219.495267,5.75,-1.448155
219.74521,5.75,-1.45692
219.995168,5.75,-1.463663
220.245066,5.75,-1.478658
220.495026,5.75,-1.485045
220.744901,5.75,-1.503238
220.994886,5.75,-1.506201
221.244856,5.75,-1.511321
221.494748,5.75,-1.527162
221.744705,5.75,-1.534062
221.994695,5.75,-1.536249
222.244684,5.75,-1.538762
222.494651,5.75,-1.544166
222.744673,5.75,-1.542101
222.994651,5.75,-1.545944
223.24466,5.75,-1.545612
223.494668,5.75,-1.545482
223.744642,5.75,-1.549967
223.994677,5.75,-1.546051
224.244698,5.75,-1.54398
224.494685,5.75,-1.546697
224.744747,5.75,-1.538991
224.994666,5.75,-1.551086
225.244694,5.75,-1.548118
225.494694,5.75,-1.549081
225.744682,5.75,-1.551607
225.994674,5.75,-1.553722
226.244659,5.75,-1.556638
226.494656,5.75,-1.557943
226.74465,5.75,-1.55973
226.994614,5.75,-1.565551
227.244621,5.75,-1.565458
227.49464,5.75,-1.563764
227.744729,5.75,-1.552355
227.994803,5.75,-1.543008
228.244782,5.75,-1.54684
228.494835,5.75,-1.540395
228.744882,5.75,-1.534837
228.994929,5.75,-1.529245
229.245007,5.75,-1.519353
229.495074,5.75,-1.51101
229.745089,5.75,-1.509813
229.995133,5.75,-1.504666
230.245196,5.75,-1.496848
230.495288,5.75,-1.485019
230.745374,5.75,-1.474031
230.995695,5.75,-1.430551
231.246013,5.75,-1.387543
231.496348,5.75,-1.342122
231.746685,5.75,-1.296461
231.997021,5.75,-1.250824
232.247307,5.75,-1.212223
232.497594,5.75,-1.173464
232.747912,5.75,-1.130346
232.99821,5.75,-1.090077
233.248578,5.75,-1.040037
233.498926,5.75,-0.992828
233.749227,5.75,-0.95214
233.999439,5.75,-0.923809
234.249505,5.75,-0.91547
234.499052,5.75,-0.979044
234.74864,5.75,-1.036948
234.998169,5.75,-1.103025
235.247659,5.75,-1.1744
